created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2020-07-16 03:08:54 EAT,132,   95.33,  102.58,   87.73,  100.60,0.333550,32.568562,    4.13,"0.333550,32.568562,1251.00,0.09,10.00,95.00,27.00,59.00,22.38,71.71,879.12",,,,
2020-07-16 03:14:10 EAT,133,   89.43,   97.12,   83.27,   92.08,0.333534,32.568577,    4.13,"0.333534,32.568577,1237.40,0.15,11.00,90.00,27.00,58.00,22.39,70.87,879.23",,,,
2020-07-16 03:15:28 EAT,134,   89.52,   96.75,   79.75,   89.72,0.333558,32.568596,    4.14,"0.333558,32.568596,1247.90,0.07,12.00,92.00,27.00,58.00,22.40,70.84,879.27",,,,
2020-07-16 03:16:45 EAT,135,   86.75,   93.20,   80.77,   88.42,0.333526,32.568565,    4.14,"0.333526,32.568565,1243.00,0.09,12.00,83.00,27.00,58.00,22.42,70.94,879.25",,,,
2020-07-16 03:18:03 EAT,136,   90.17,   98.93,   79.80,   89.83,0.333491,32.568588,    4.14,"0.333491,32.568588,1230.20,0.03,12.00,83.00,27.00,58.00,22.43,70.71,879.33",,,,
2020-07-16 03:19:20 EAT,137,   91.30,   99.10,   80.18,   89.53,0.333465,32.568615,    4.14,"0.333465,32.568615,1228.70,0.06,12.00,79.00,27.00,58.00,22.47,70.88,879.28",,,,
2020-07-16 03:20:38 EAT,138,   88.30,   95.42,   81.80,   91.80,0.333493,32.568539,    4.14,"0.333493,32.568539,1247.70,0.02,12.00,70.00,27.00,58.00,22.46,70.77,879.26",,,,
2020-07-16 03:21:57 EAT,139,   88.43,   94.42,   79.35,   91.82,0.333497,32.568539,    4.14,"0.333497,32.568539,1239.10,0.23,12.00,92.00,27.00,58.00,22.44,71.05,879.27",,,,
2020-07-16 03:23:14 EAT,140,   86.82,   91.03,   80.13,   90.68,0.333490,32.568581,    4.14,"0.333490,32.568581,1236.50,0.26,12.00,76.00,27.00,58.00,22.40,70.08,879.28",,,,
2020-07-16 03:24:31 EAT,141,   77.35,   82.47,   74.55,   84.07,0.333508,32.568535,    4.14,"0.333508,32.568535,1234.90,0.05,12.00,78.00,27.00,58.00,22.37,70.33,879.28",,,,
2020-07-16 03:25:48 EAT,142,   84.15,   90.00,   77.65,   86.47,0.333520,32.568562,    4.14,"0.333520,32.568562,1244.90,0.02,11.00,79.00,27.00,57.00,22.36,70.51,879.32",,,,
2020-07-16 03:27:05 EAT,143,   76.32,   83.70,   75.10,   83.27,0.333510,32.568565,    4.14,"0.333510,32.568565,1236.00,0.02,12.00,73.00,27.00,57.00,22.35,70.05,879.31",,,,
2020-07-16 03:28:23 EAT,144,   80.88,   86.75,   73.07,   82.30,0.333493,32.568584,    4.14,"0.333493,32.568584,1232.50,0.12,12.00,69.00,27.00,57.00,22.36,69.85,879.33",,,,
2020-07-16 03:29:42 EAT,145,   82.02,   90.02,   74.15,   84.25,0.333519,32.568581,    4.14,"0.333519,32.568581,1239.50,0.02,12.00,90.00,27.00,57.00,22.36,70.45,879.36",,,,
2020-07-16 03:30:59 EAT,146,   79.02,   84.57,   74.83,   82.48,0.333503,32.568569,    4.14,"0.333503,32.568569,1240.40,0.03,12.00,69.00,27.00,57.00,22.36,69.85,879.34",,,,
2020-07-16 03:32:17 EAT,147,   81.08,   87.82,   73.40,   81.05,0.333493,32.568535,    4.14,"0.333493,32.568535,1241.20,0.05,12.00,77.00,27.00,57.00,22.39,69.70,879.35",,,,
2020-07-16 03:33:34 EAT,148,   81.88,   86.78,   73.02,   83.35,0.333494,32.568546,    4.14,"0.333494,32.568546,1238.30,0.08,12.00,67.00,27.00,57.00,22.37,69.75,879.37",,,,
2020-07-16 03:34:52 EAT,149,   78.72,   84.42,   72.90,   82.30,0.333499,32.568577,    4.14,"0.333499,32.568577,1235.40,0.07,12.00,76.00,27.00,57.00,22.36,70.32,879.38",,,,
2020-07-16 03:36:10 EAT,150,   83.22,   89.98,   75.07,   81.38,0.333508,32.568604,    4.14,"0.333508,32.568604,1231.80,0.06,11.00,112.00,27.00,57.00,22.36,70.20,879.37",,,,
2020-07-16 03:37:27 EAT,151,   80.83,   88.25,   75.82,   85.55,0.333486,32.568546,    4.14,"0.333486,32.568546,1243.80,0.03,12.00,67.00,27.00,57.00,22.38,70.06,879.40",,,,
2020-07-16 03:38:45 EAT,152,   81.20,   86.57,   77.25,   86.37,0.333483,32.568546,    4.14,"0.333483,32.568546,1250.00,0.04,12.00,69.00,27.00,57.00,22.39,70.20,879.37",,,,
2020-07-16 03:40:03 EAT,153,   83.42,   93.73,   77.25,   86.62,0.333468,32.568527,    4.14,"0.333468,32.568527,1246.70,0.03,12.00,82.00,27.00,57.00,22.42,70.40,879.40",,,,
2020-07-16 03:41:21 EAT,154,   84.17,   91.20,   75.83,   86.43,0.333483,32.568531,    4.14,"0.333483,32.568531,1247.40,0.01,12.00,66.00,27.00,57.00,22.43,69.99,879.41",,,,
2020-07-16 03:42:38 EAT,155,   81.38,   87.60,   77.90,   89.68,0.333502,32.568531,    4.14,"0.333502,32.568531,1246.10,0.01,12.00,80.00,27.00,57.00,22.44,70.31,879.40",,,,
2020-07-16 03:43:56 EAT,156,   81.50,   88.93,   76.47,   84.05,0.333508,32.568539,    4.14,"0.333508,32.568539,1247.70,0.04,12.00,79.00,27.00,57.00,22.44,70.17,879.35",,,,
2020-07-16 03:45:14 EAT,157,   82.73,   88.60,   75.12,   84.33,0.333475,32.568535,    4.14,"0.333475,32.568535,1249.00,0.06,12.00,69.00,27.00,57.00,22.45,69.65,879.36",,,,
2020-07-16 03:50:07 EAT,158,   81.00,   86.68,   69.97,   80.03,0.333500,32.568550,    4.14,"0.333500,32.568550,1243.50,0.02,12.00,68.00,27.00,57.00,22.46,69.96,879.30",,,,
2020-07-16 03:54:30 EAT,159,   78.40,   84.10,   70.58,   79.13,0.333493,32.568546,    4.14,"0.333493,32.568546,1234.80,0.02,12.00,76.00,27.00,57.00,22.46,69.52,879.30",,,,
2020-07-16 04:01:10 EAT,160,   71.83,   78.80,   70.17,   80.42,0.333498,32.568569,    4.14,"0.333498,32.568569,1238.20,0.03,12.00,61.00,27.00,57.00,22.46,69.69,879.22",,,,
2020-07-16 04:07:51 EAT,161,   70.90,   76.73,   66.72,   76.50,0.333503,32.568565,    4.14,"0.333503,32.568565,1238.70,0.06,12.00,70.00,27.00,57.00,22.27,70.26,879.08",,,,
2020-07-16 04:14:39 EAT,162,   71.63,   78.65,   65.65,   75.32,0.333506,32.568516,    4.14,"0.333506,32.568516,1234.20,0.31,11.00,75.00,27.00,57.00,22.06,70.73,879.03",,,,
2020-07-16 04:17:11 EAT,163,   72.15,   79.17,   66.68,   77.05,0.333508,32.568523,    4.14,"0.333508,32.568523,1246.20,0.01,12.00,67.00,27.00,58.00,22.05,71.09,879.05",,,,
2020-07-16 04:18:34 EAT,164,   73.25,   79.62,   65.75,   76.88,0.333512,32.568550,    4.14,"0.333512,32.568550,1232.00,0.01,12.00,83.00,27.00,58.00,22.07,70.97,879.09",,,,
2020-07-16 04:23:21 EAT,165,   72.58,   78.77,   70.50,   79.58,0.333495,32.568588,    4.14,"0.333495,32.568588,1261.60,0.05,12.00,79.00,27.00,58.00,22.12,71.03,879.15",,,,
2020-07-16 04:28:27 EAT,166,   74.05,   79.60,   66.25,   76.50,0.333500,32.568539,    4.14,"0.333500,32.568539,1243.80,0.07,12.00,76.00,27.00,58.00,22.17,71.15,879.16",,,,
2020-07-16 04:35:16 EAT,167,   69.52,   77.17,   64.50,   76.13,0.333487,32.568554,    4.14,"0.333487,32.568554,1247.50,0.03,11.00,72.00,27.00,58.00,22.15,70.45,879.20",,,,
2020-07-16 04:41:30 EAT,168,   68.60,   74.98,   64.60,   76.07,0.333509,32.568558,    4.14,"0.333509,32.568558,1231.60,0.04,11.00,80.00,27.00,57.00,22.15,70.69,879.25",,,,
2020-07-16 04:48:51 EAT,169,   68.43,   76.68,   64.95,   76.17,0.333493,32.568562,    4.13,"0.333493,32.568562,1237.40,0.20,11.00,79.00,27.00,57.00,22.14,70.43,879.35",,,,
2020-07-16 04:53:39 EAT,170,   68.03,   77.15,   62.83,   74.92,0.333447,32.568531,    4.14,"0.333447,32.568531,1247.30,0.04,9.00,98.00,27.00,57.00,22.09,70.86,879.25",,,,
2020-07-16 04:57:51 EAT,171,   66.62,   75.60,   60.00,   72.83,0.333515,32.568550,    4.14,"0.333515,32.568550,1220.50,0.12,9.00,103.00,27.00,57.00,22.07,70.57,879.23",,,,
2020-07-16 05:02:02 EAT,172,   62.85,   73.08,   59.20,   72.88,0.333480,32.568539,    4.14,"0.333480,32.568539,1252.20,0.10,9.00,93.00,27.00,58.00,22.03,70.73,879.27",,,,
2020-07-16 05:09:59 EAT,173,   63.45,   72.42,   61.63,   74.93,0.333466,32.568569,    4.14,"0.333466,32.568569,1261.70,0.03,10.00,81.00,27.00,57.00,21.88,71.26,879.37",,,,
2020-07-16 05:11:23 EAT,174,   64.43,   74.85,   59.15,   73.17,0.333457,32.568592,    4.14,"0.333457,32.568592,1251.30,0.02,10.00,87.00,27.00,58.00,21.84,71.19,879.38",,,,
2020-07-16 05:17:00 EAT,175,   67.03,   75.98,   60.68,   74.35,0.333518,32.568607,    4.14,"0.333518,32.568607,1230.80,0.04,11.00,79.00,27.00,58.00,21.78,71.27,879.45",,,,
2020-07-16 05:22:20 EAT,176,   68.05,   76.60,   61.22,   73.23,0.333503,32.568569,    4.14,"0.333503,32.568569,1238.70,0.01,12.00,73.00,26.00,58.00,21.81,70.98,879.59",,,,
2020-07-16 05:23:38 EAT,177,   69.63,   77.17,   62.40,   74.17,0.333514,32.568565,    4.14,"0.333514,32.568565,1237.90,0.34,12.00,73.00,27.00,58.00,21.84,71.40,879.57",,,,
2020-07-16 05:28:15 EAT,178,   65.48,   74.37,   59.85,   72.80,0.333533,32.568531,    4.14,"0.333533,32.568531,1239.70,0.17,12.00,73.00,26.00,58.00,21.85,71.19,879.71",,,,
2020-07-16 05:32:24 EAT,179,   69.70,   77.28,   61.62,   74.63,0.333527,32.568539,    4.14,"0.333527,32.568539,1240.20,0.07,12.00,74.00,27.00,58.00,21.83,71.19,879.76",,,,
2020-07-16 05:37:06 EAT,180,   68.38,   76.33,   62.13,   75.57,0.333474,32.568508,    4.14,"0.333474,32.568508,1228.30,0.13,12.00,80.00,27.00,58.00,21.82,71.43,879.91",,,,
2020-07-16 05:45:59 EAT,181,   72.98,   80.80,   63.52,   75.83,0.333491,32.568535,    4.14,"0.333491,32.568535,1226.80,0.13,12.00,76.00,27.00,58.00,21.91,71.45,879.86",,,,
2020-07-16 05:50:18 EAT,182,   78.13,   83.82,   69.98,   79.93,0.333525,32.568523,    4.14,"0.333525,32.568523,1245.90,0.06,12.00,77.00,27.00,59.00,21.97,71.16,879.89",,,,
2020-07-16 05:52:51 EAT,183,   85.37,   92.40,   77.47,   84.98,0.333433,32.568516,    4.14,"0.333433,32.568516,1227.50,0.08,12.00,81.00,27.00,58.00,22.02,71.51,879.90",,,,
2020-07-16 05:59:10 EAT,184,   72.90,   79.95,   66.20,   77.52,0.333478,32.568535,    4.14,"0.333478,32.568535,1235.30,0.06,12.00,70.00,27.00,58.00,21.97,71.45,879.99",,,,
2020-07-16 06:03:20 EAT,185,   65.78,   74.05,   59.43,   72.18,0.333494,32.568531,    4.14,"0.333494,32.568531,1239.30,0.02,12.00,73.00,27.00,58.00,21.98,71.48,880.02",,,,
2020-07-16 06:04:45 EAT,186,   69.20,   79.25,   62.05,   74.60,0.333535,32.568504,    4.14,"0.333535,32.568504,1250.20,0.09,11.00,76.00,27.00,58.00,22.01,71.68,880.09",,,,
2020-07-16 06:07:17 EAT,187,   70.02,   78.37,   63.77,   75.75,0.333494,32.568562,    4.13,"0.333494,32.568562,1242.50,0.02,12.00,71.00,27.00,59.00,22.04,71.73,880.08",,,,
2020-07-16 06:15:15 EAT,188,   71.98,   79.33,   64.43,   76.12,0.333511,32.568558,    4.14,"0.333511,32.568558,1240.10,0.03,12.00,74.00,27.00,58.00,22.16,71.34,880.07",,,,
2020-07-16 06:19:37 EAT,189,   66.45,   74.68,   62.58,   73.97,0.333551,32.568550,    4.14,"0.333551,32.568550,1239.50,0.07,12.00,74.00,27.00,58.00,22.21,71.29,880.12",,,,
2020-07-16 06:26:59 EAT,190,   74.80,   80.60,   68.93,   79.20,0.333484,32.568584,    4.14,"0.333484,32.568584,1245.80,0.05,11.00,81.00,27.00,58.00,22.21,71.13,880.20",,,,
2020-07-16 06:28:23 EAT,191,   75.63,   82.52,   69.55,   79.60,0.333486,32.568565,    4.14,"0.333486,32.568565,1241.50,0.02,12.00,83.00,27.00,58.00,22.21,71.02,880.22",,,,
2020-07-16 06:41:17 EAT,192,   83.43,   91.33,   79.12,   91.92,0.333490,32.568539,    4.14,"0.333490,32.568539,1234.60,0.09,12.00,75.00,27.00,58.00,22.10,72.11,880.31",,,,
2020-07-16 06:45:30 EAT,193,   87.90,   96.93,   80.97,   92.72,0.333501,32.568535,    4.14,"0.333501,32.568535,1240.60,0.01,11.00,75.00,27.00,59.00,22.07,72.01,880.31",,,,
2020-07-16 06:51:18 EAT,194,  106.40,  114.62,   96.55,  107.32,0.333537,32.568550,    4.14,"0.333537,32.568550,1243.10,0.07,10.00,94.00,27.00,59.00,22.03,72.52,880.46",,,,
2020-07-16 06:59:35 EAT,195,   74.85,   81.47,   70.35,   81.08,0.333478,32.568523,    4.14,"0.333478,32.568523,1243.50,0.02,10.00,105.00,27.00,59.00,22.00,72.25,880.50",,,,
2020-07-16 07:07:34 EAT,196,   71.35,   78.02,   65.77,   77.42,0.333511,32.568542,    4.14,"0.333511,32.568542,1245.40,0.03,12.00,76.00,27.00,59.00,21.97,72.12,880.63",,,,
2020-07-16 07:13:31 EAT,197,   75.47,   81.43,   67.40,   79.70,0.333487,32.568562,    4.14,"0.333487,32.568562,1242.30,0.02,11.00,77.00,27.00,59.00,22.02,72.06,880.64",,,,
2020-07-16 07:17:52 EAT,198,   73.88,   79.08,   67.88,   78.65,0.333509,32.568516,    4.14,"0.333509,32.568516,1234.00,0.10,12.00,70.00,27.00,59.00,22.09,72.00,880.70",,,,
2020-07-16 07:24:12 EAT,199,   76.53,   82.72,   70.05,   80.55,0.333464,32.568535,    4.14,"0.333464,32.568535,1236.70,0.05,11.00,88.00,27.00,59.00,22.16,71.91,880.79",,,,
2020-07-16 07:30:37 EAT,200,   75.88,   82.00,   68.40,   78.83,0.333497,32.568562,    4.14,"0.333497,32.568562,1248.20,0.04,11.00,74.00,27.00,59.00,22.22,71.77,880.78",,,,
2020-07-16 07:36:31 EAT,201,   77.47,   83.68,   70.17,   79.02,0.333494,32.568546,    4.14,"0.333494,32.568546,1244.70,0.06,10.00,84.00,27.00,59.00,22.32,71.33,880.80",,,,
2020-07-16 07:44:39 EAT,202,   72.13,   79.03,   67.22,   76.85,0.333513,32.568539,    4.14,"0.333513,32.568539,1235.90,0.06,10.00,86.00,27.00,59.00,22.53,71.00,880.97",,,,
2020-07-16 07:49:49 EAT,203,   73.38,   80.27,   65.18,   76.65,0.333523,32.568573,    4.14,"0.333523,32.568573,1243.50,0.11,10.00,85.00,27.00,59.00,22.57,70.38,881.17",,,,
2020-07-16 07:55:05 EAT,204,   73.42,   79.22,   65.65,   76.68,0.333508,32.568562,    4.14,"0.333508,32.568562,1238.70,0.03,12.00,77.00,27.00,58.00,22.67,70.17,881.39",,,,
2020-07-16 08:00:21 EAT,205,   77.52,   82.75,   72.35,   80.23,0.333462,32.568558,    4.14,"0.333462,32.568558,1245.60,0.11,10.00,95.00,28.00,59.00,22.68,70.44,881.55",,,,
2020-07-16 08:04:37 EAT,206,   79.60,   87.82,   73.70,   81.67,0.333517,32.568546,    4.14,"0.333517,32.568546,1239.90,0.02,12.00,84.00,28.00,58.00,22.76,70.53,881.71",,,,
2020-07-16 08:12:15 EAT,207,   85.67,   91.92,   82.25,   93.57,0.333505,32.568520,    4.14,"0.333505,32.568520,1234.10,0.03,11.00,76.00,28.00,58.00,22.79,69.95,881.86",,,,
2020-07-16 08:19:48 EAT,208,   31.72,   37.42,   27.42,   31.08,0.333518,32.568497,    4.14,"0.333518,32.568497,1235.50,0.13,12.00,76.00,28.00,57.00,21.97,66.78,882.05",,,,
2020-07-16 08:23:56 EAT,209,   20.65,   21.98,   18.72,   22.32,0.333510,32.568546,    4.14,"0.333510,32.568546,1253.50,0.06,11.00,77.00,27.00,54.00,21.54,67.16,882.16",,,,
2020-07-16 08:29:08 EAT,210,   15.53,   16.35,   15.87,   17.18,0.333515,32.568497,    4.14,"0.333515,32.568497,1216.40,0.03,12.00,74.00,27.00,55.00,21.19,67.38,882.28",,,,
2020-07-16 08:33:23 EAT,211,   14.13,   14.95,   11.18,   12.35,0.333496,32.568501,    4.14,"0.333496,32.568501,1252.10,0.05,12.00,72.00,26.00,55.00,20.90,67.32,882.33",,,,
2020-07-16 08:34:37 EAT,212,   12.65,   13.30,   13.22,   15.28,0.333512,32.568501,    4.14,"0.333512,32.568501,1237.30,0.03,12.00,73.00,26.00,55.00,20.82,67.37,882.39",,,,
2020-07-16 08:41:46 EAT,213,   12.13,   14.33,   11.05,   12.52,0.333508,32.568531,    4.14,"0.333508,32.568531,1241.80,0.01,12.00,71.00,26.00,55.00,20.59,68.58,882.50",,,,
2020-07-16 08:45:54 EAT,214,   12.63,   12.77,   13.47,   14.05,0.333494,32.568512,    4.14,"0.333494,32.568512,1229.10,0.01,12.00,73.00,25.00,56.00,20.48,68.91,882.49",,,,
2020-07-16 08:50:02 EAT,215,   14.67,   15.45,   11.93,   12.90,0.333501,32.568554,    4.14,"0.333501,32.568554,1248.50,0.04,12.00,74.00,25.00,56.00,20.47,69.57,882.47",,,,
2020-07-16 08:56:08 EAT,216,   13.38,   15.52,   15.80,   17.52,0.333511,32.568512,    4.14,"0.333511,32.568512,1231.40,0.04,11.00,88.00,25.00,57.00,20.38,71.51,882.48",,,,
2020-07-16 08:57:31 EAT,217,   15.48,   17.15,   16.80,   18.83,0.333499,32.568501,    4.14,"0.333499,32.568501,1244.00,0.10,12.00,74.00,25.00,58.00,20.38,70.67,882.50",,,,
2020-07-16 09:01:40 EAT,218,   19.17,   20.83,   17.73,   20.00,0.333524,32.568520,    4.14,"0.333524,32.568520,1231.40,0.03,12.00,77.00,25.00,59.00,20.46,71.64,882.55",,,,
2020-07-16 09:05:47 EAT,219,   18.32,   20.12,   18.83,   22.98,0.333507,32.568504,    4.14,"0.333507,32.568504,1240.60,0.02,12.00,78.00,25.00,59.00,20.63,70.88,882.54",,,,
2020-07-16 09:09:58 EAT,220,   20.52,   22.52,   21.98,   25.00,0.333496,32.568512,    4.14,"0.333496,32.568512,1236.90,0.01,12.00,76.00,25.00,59.00,20.73,71.75,882.58",,,,
2020-07-16 09:14:06 EAT,221,   22.48,   25.05,   18.57,   21.32,0.333495,32.568520,    4.14,"0.333495,32.568520,1238.70,0.06,9.00,87.00,25.00,60.00,20.61,72.33,882.61",,,,
2020-07-16 09:18:17 EAT,222,   25.62,   27.45,   25.55,   28.43,0.333569,32.568474,    4.14,"0.333569,32.568474,1245.20,0.01,11.00,79.00,25.00,60.00,20.42,73.17,882.70",,,,
2020-07-16 09:24:57 EAT,223,   28.38,   32.02,   24.18,   27.45,0.333489,32.568527,    4.14,"0.333489,32.568527,1233.40,0.09,11.00,76.00,25.00,62.00,20.26,74.77,882.59",,,,
2020-07-16 09:29:12 EAT,224,   14.28,   15.37,   14.30,   15.43,0.333511,32.568504,    4.14,"0.333511,32.568504,1229.70,0.08,11.00,78.00,24.00,64.00,20.18,75.24,882.68",,,,
2020-07-16 09:33:21 EAT,225,   17.93,   18.20,   15.65,   18.10,0.333470,32.568531,    4.14,"0.333470,32.568531,1236.70,0.03,11.00,80.00,24.00,65.00,20.16,76.04,882.67",,,,
2020-07-16 09:34:33 EAT,226,   18.18,   18.18,   18.08,   19.92,0.333522,32.568535,    4.14,"0.333522,32.568535,1232.40,0.08,12.00,74.00,24.00,65.00,20.19,76.12,882.68",,,,
2020-07-16 09:39:22 EAT,227,   25.13,   26.92,   20.63,   23.52,0.333505,32.568520,    4.14,"0.333505,32.568520,1238.50,0.03,12.00,73.00,24.00,65.00,20.09,76.21,882.55",,,,
2020-07-16 09:43:34 EAT,228,   24.53,   26.58,   19.30,   20.33,0.333495,32.568523,    4.14,"0.333495,32.568523,1233.10,0.05,11.00,75.00,24.00,66.00,19.98,76.42,882.49",,,,
2020-07-16 09:49:48 EAT,229,   22.60,   26.42,   23.37,   27.55,0.333500,32.568565,    4.14,"0.333500,32.568565,1235.80,0.05,11.00,76.00,24.00,67.00,19.92,77.44,882.45",,,,
2020-07-16 09:51:03 EAT,230,   27.80,   30.28,   25.33,   27.77,0.333508,32.568539,    4.14,"0.333508,32.568539,1235.80,0.06,11.00,76.00,24.00,67.00,19.90,77.42,882.42",,,,
2020-07-16 09:52:14 EAT,231,   23.05,   25.85,   19.48,   21.88,0.333503,32.568520,    4.14,"0.333503,32.568520,1236.10,0.06,11.00,79.00,24.00,67.00,19.88,77.25,882.39",,,,
2020-07-16 09:57:07 EAT,232,   22.47,   24.48,   23.72,   25.45,0.333500,32.568550,    4.14,"0.333500,32.568550,1237.80,0.06,12.00,75.00,24.00,68.00,19.78,78.14,882.33",,,,
2020-07-16 10:03:36 EAT,233,   21.73,   24.05,   19.60,   21.60,0.333498,32.568581,    4.14,"0.333498,32.568581,1237.00,0.04,9.00,90.00,24.00,68.00,19.81,78.40,882.33",,,,
2020-07-16 10:07:47 EAT,234,   20.77,   23.22,   19.07,   20.35,0.333494,32.568630,    4.14,"0.333494,32.568630,1240.80,0.02,10.00,95.00,24.00,69.00,19.79,78.53,882.32",,,,
2020-07-16 10:12:39 EAT,235,   19.62,   20.53,   19.20,   22.08,0.333494,32.568611,    4.14,"0.333494,32.568611,1242.20,0.02,12.00,81.00,23.00,70.00,19.64,78.77,882.38",,,,
2020-07-16 10:16:44 EAT,236,   19.95,   21.47,   17.70,   20.08,0.333491,32.568649,    4.14,"0.333491,32.568649,1243.80,0.05,11.00,103.00,23.00,70.00,19.58,78.34,882.19",,,,
2020-07-16 10:20:57 EAT,237,   15.30,   16.12,   16.92,   19.98,0.333507,32.568703,    4.14,"0.333507,32.568703,1284.00,0.04,11.00,82.00,23.00,69.00,19.53,78.34,882.21",,,,
2020-07-16 10:22:19 EAT,238,   15.87,   18.20,   15.40,   16.17,0.333493,32.568714,    4.14,"0.333493,32.568714,1278.60,0.22,11.00,83.00,23.00,69.00,19.52,78.25,882.17",,,,
2020-07-16 10:23:41 EAT,239,   17.22,   17.75,   16.40,   17.28,0.333511,32.568817,    4.14,"0.333511,32.568817,1282.00,0.04,11.00,95.00,23.00,70.00,19.54,78.35,882.18",,,,
2020-07-16 10:28:48 EAT,240,   15.37,   16.93,   12.38,   12.42,0.333476,32.568638,    4.14,"0.333476,32.568638,1252.00,0.02,12.00,72.00,23.00,70.00,19.50,78.07,882.18",,,,
2020-07-16 10:36:28 EAT,241,   22.12,   24.00,   19.97,   22.85,0.333494,32.568584,    4.14,"0.333494,32.568584,1242.30,0.04,12.00,78.00,23.00,70.00,19.54,78.40,882.11",,,,
2020-07-16 10:42:00 EAT,242,   22.22,   23.37,   20.90,   22.50,0.333524,32.568584,    4.14,"0.333524,32.568584,1234.10,0.06,12.00,77.00,23.00,71.00,19.58,79.02,882.09",,,,
2020-07-16 10:43:17 EAT,243,   20.77,   22.13,   21.00,   25.18,0.333483,32.568554,    4.14,"0.333483,32.568554,1234.10,0.05,12.00,77.00,23.00,71.00,19.60,79.05,882.06",,,,
2020-07-16 10:44:29 EAT,244,   20.65,   23.48,   22.77,   27.42,0.333451,32.568623,    4.14,"0.333451,32.568623,1248.50,0.11,11.00,80.00,23.00,71.00,19.65,78.77,882.04",,,,
2020-07-16 10:48:46 EAT,245,   23.38,   25.43,   21.27,   24.35,0.333456,32.568623,    4.14,"0.333456,32.568623,1244.40,0.06,11.00,96.00,24.00,71.00,19.81,78.84,882.01",,,,
2020-07-16 10:49:56 EAT,246,   25.70,   28.28,   24.88,   28.55,0.333487,32.568604,    4.14,"0.333487,32.568604,1244.40,0.04,11.00,96.00,24.00,71.00,19.83,78.40,882.00",,,,
2020-07-16 10:54:10 EAT,247,   19.42,   21.13,   18.10,   20.25,0.333480,32.568581,    4.14,"0.333480,32.568581,1242.50,0.14,12.00,96.00,24.00,70.00,19.87,77.95,882.00",,,,
2020-07-16 10:55:33 EAT,248,   19.80,   21.60,   17.95,   19.95,0.333500,32.568581,    4.14,"0.333500,32.568581,1241.00,0.14,12.00,77.00,24.00,70.00,19.84,78.04,882.06",,,,
2020-07-16 11:03:36 EAT,249,   22.88,   22.97,   22.20,   24.33,0.333477,32.568562,    4.14,"0.333477,32.568562,1240.90,0.05,12.00,76.00,24.00,70.00,20.27,77.16,882.04",,,,
2020-07-16 11:07:43 EAT,250,   24.87,   27.45,   20.02,   22.45,0.333481,32.568558,    4.14,"0.333481,32.568558,1240.90,0.04,12.00,80.00,24.00,70.00,20.50,77.78,882.02",,,,
2020-07-16 11:09:06 EAT,251,   23.05,   23.52,   19.40,   22.33,0.333507,32.568546,    4.14,"0.333507,32.568546,1236.20,0.11,12.00,74.00,24.00,70.00,20.52,77.26,882.04",,,,
2020-07-16 11:14:53 EAT,252,   16.87,   19.60,   16.52,   18.72,0.333498,32.568562,    4.14,"0.333498,32.568562,1242.40,0.04,12.00,74.00,24.00,69.00,20.45,76.79,882.08",,,,
2020-07-16 11:19:58 EAT,253,   17.55,   18.38,   16.00,   17.53,0.333460,32.568527,    4.14,"0.333460,32.568527,1246.90,0.04,12.00,78.00,24.00,68.00,20.78,76.17,882.00",,,,
2020-07-16 11:24:06 EAT,254,   17.83,   20.03,   18.97,   21.27,0.333506,32.568558,    4.14,"0.333506,32.568558,1238.20,0.14,11.00,81.00,25.00,68.00,21.05,74.05,881.99",,,,
2020-07-16 11:25:33 EAT,255,   19.23,   20.80,   19.92,   22.18,0.333481,32.568546,    4.14,"0.333481,32.568546,1235.50,0.04,11.00,85.00,25.00,69.00,21.06,74.94,882.03",,,,
2020-07-16 11:26:44 EAT,256,   21.45,   21.48,   19.97,   21.88,0.333506,32.568588,    4.14,"0.333506,32.568588,1234.10,0.17,11.00,105.00,25.00,69.00,21.09,74.25,882.00",,,,
2020-07-16 11:30:53 EAT,257,   20.15,   20.72,   18.00,   20.87,0.333505,32.568577,    4.14,"0.333505,32.568577,1231.90,0.07,12.00,91.00,25.00,68.00,21.26,73.33,881.98",,,,
2020-07-16 11:35:17 EAT,258,   23.37,   24.28,   23.37,   24.67,0.333502,32.568573,    4.14,"0.333502,32.568573,1243.80,0.04,12.00,100.00,25.00,68.00,21.72,73.50,881.96",,,,
2020-07-16 11:51:53 EAT,259,   20.67,   22.93,   18.72,   20.57,0.333526,32.568565,    4.14,"0.333526,32.568565,1241.20,0.05,12.00,89.00,26.00,68.00,22.50,70.13,881.94",,,,
2020-07-16 11:57:26 EAT,260,   28.28,   32.05,   23.23,   24.30,0.333466,32.568550,    4.14,"0.333466,32.568550,1238.40,0.05,12.00,90.00,27.00,65.00,22.74,69.60,881.96",,,,
2020-07-16 12:01:37 EAT,261,   30.63,   33.12,   29.25,   33.02,0.333471,32.568558,    4.14,"0.333471,32.568558,1237.00,0.19,12.00,75.00,27.00,65.00,23.02,69.32,881.94",,,,
